review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images
RKHKYWK6FUZRK," It moistirozes immediately..",SylkySoul,https://www.amazon.com/gp/profile/amzn1.account.AHLW2OPDPOA67DD7DS7Y6A5J2FAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"February 22, 2020",I like how smooth and silky product is...,true,false,
R39TWU8H4E0WGB," Works wonders",Garrett Taylor,https://www.amazon.com/gp/profile/amzn1.account.AF7JRA6E5XEX5CZBJFHXMXJSEPQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 26, 2019",For helping my kids with face rashes/irritations.,true,false,
RX1AEUUZXL17U," As expected",E. T. Law,https://www.amazon.com/gp/profile/amzn1.account.AG4PHX7IL2OM3GBYC7D446I2J6BA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 12, 2019",Exactly as expected... perfect for the cold weather.,true,false,
RTAAC2UGYTUVG," Love this stuff",CHELSEA,https://www.amazon.com/gp/profile/amzn1.account.AHIZWPN77JYKDRJCXYZFPA7TN67A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 22, 2018",Clears up diaper rash so quickly,true,false,
R3UJDOIT39FA9B," The best",FCD_94,https://www.amazon.com/gp/profile/amzn1.account.AHULEYSAU6DW7PSJHUIVQTIGUVRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 1, 2019",It's the best,true,false,
R22FIB3IPUDPLP," worthy",Nicola fransis,https://www.amazon.com/gp/profile/amzn1.account.AEUJLNL4JUQG75MC6ZYZEFZMZABQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 17, 2020",It was ok,true,false,
R1OXHW5794ZWN2," Better solution for ezecma..",Jen,https://www.amazon.com/gp/profile/amzn1.account.AHK22X2DEXVYTUZDPPUR5CRXDKMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 30, 2019",Better for ezecma,true,false,
R19RIQO24FYUCC," Five Stars",Jaclyn Aguinaga,https://www.amazon.com/gp/profile/amzn1.account.AECCOXCWCQ3ZKNWK5YKPUI7FAP5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 11, 2018",Clears my baby’s rash in HOURS!!! miracle ointment.,true,false,
R2HLP91A6PRB3C," Works perfectly!!",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEWEME3HDAY6WJYYCNBDGIU5NEXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 17, 2019","My pediatrician recommended this for my baby’s skin, which was always dry and she also had facial new born acne (mild case). Worked in about 2-3days. Highly recommend this product. This product is also odorless, which is a plus!",true,false,
RDYLHBUMBI95T," Great!",nadia thornton,https://www.amazon.com/gp/profile/amzn1.account.AHDOQNFCDBCB73QMAGBQTT27KOQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 25, 2019",Always rely on this for all baby needs!,true,false,
R33TUNLYRSTO2Q," Great for eczema",D. Coleman,https://www.amazon.com/gp/profile/amzn1.account.AECEMSEIMISNYIWHQNYAUEBQEH2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 22, 2015",I have a little girl with eczema and in the winter we switch to Aquaphor since it is heavier and does a better job of sealing in moisture after baths/showers.,true,false,
RYAFXRFLC4IKL," This prduct has done wonders for my dry, cracked ...",MRTH1943,https://www.amazon.com/gp/profile/amzn1.account.AHQFTHPWKA5Q5RVMVCDENHH3R4DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 18, 2015","This prduct has done wonders for my dry, cracked, fough feet. After three applications, I could see and feel a remarkable change in the texture of my feet.",true,false,
RXYE9DIXQE431," Four Stars",Marjorie Long,https://www.amazon.com/gp/profile/amzn1.account.AG7KRH3UYMO6EYGS7GGSEMURBSFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"September 30, 2017",Use this all the time for my husband who has very sensitive skin.,true,false,
R9MLYSB5J2K7Z," Perfect!",Ashley Mangum,https://www.amazon.com/gp/profile/amzn1.account.AHSKIDNLTBIX7VNJMVV3INIY253Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 27, 2019",Great product,true,false,
RVYNI1AS8LXB2," Best for diaper rash",maichakabva,https://www.amazon.com/gp/profile/amzn1.account.AFIWRFFVDRHIPGKAPEMAIMQX2JNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 13, 2017",Best for diaper rash . A+ D would not work for my daughter ! This is awesome. I use it for everything...face to bottom ...great buy !,true,false,
R26JHR9B5I8PGF," It works very well",Eleanor Zavolunova,https://www.amazon.com/gp/profile/amzn1.account.AHCQRSPOKBS63MZJ66BPPLRWSMUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 5, 2016",Love this. Baby's bottom was red and had tiny bubbles. This cleared everything up. I changed from my regular cream to applying this after after diaper change to prevent any more redness in the future.,true,false,
RYX9MBV9X1GME," Five Stars",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHZ3LPMP4TDAWGDXYR4CBX6647YQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 28, 2018",Works great,true,false,
R37VY3QZ0B6J0," Healing",Jessyca Kean,https://www.amazon.com/gp/profile/amzn1.account.AF5RUXIJACBM2XEJOTFMYOOWQIVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 22, 2018",I absolutely love this product it works so well on everything!,true,false,
R1GU48Q31ZNG04," Five Stars",PILAR,https://www.amazon.com/gp/profile/amzn1.account.AFX73YL7DKHCWMCL24LEDQWCXVHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 1, 2018",Greasy but very moisturizing once rubbed in,true,false,
RT7EX0TU6WGAC," Five Stars",Charlotte Davids,https://www.amazon.com/gp/profile/amzn1.account.AGUJVKLWSW7VWDXGCRE3BWCJ75WQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 22, 2018",The only lotion works for my baby. Thank God,true,false,
R1Z60ARS8AT53Y," very moisture",May liang,https://www.amazon.com/gp/profile/amzn1.account.AGVYYNPTW4ZZRXNUFHJCKPKMHOWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 28, 2020",it good for dry skin,true,false,
R1YHR08MSP9I2W," Love it",EvKitt,https://www.amazon.com/gp/profile/amzn1.account.AEJQCAWS57URTVKANHXURYDQNFAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 16, 2020",My go to product for baby and me,true,false,
R2AU6GYONBNKML," Most recommended for babies",Prabhu,https://www.amazon.com/gp/profile/amzn1.account.AFVFSXXAL4INJZAEDZ7ONY6BVXQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 25, 2020",Most recommended for babies,true,false,
R3SGY92U5RH66T," Put it everywhere",jatin,https://www.amazon.com/gp/profile/amzn1.account.AH6CMDK3ICWQGIFRZ33LMEOPTEAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 15, 2020",We use aquaphor for our baby. It provides a comfortable level of protection to the skin.,true,false,
RGAXO6TM28HS2," Great for dry skin",A.J,https://www.amazon.com/gp/profile/amzn1.account.AG5ATKISLSD63WUTPEOL4V2TO5FQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 9, 2019",Great for dry skin,true,false,
R289TQOKNU0B76," This vat has lasted forever!!",Miss Domino,https://www.amazon.com/gp/profile/amzn1.account.AH4XZ6AXXUEBDTWJS22LKNKBICXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 25, 2016",This vat has lasted forever!! It clears up any rash quickly as long as I allow his skin to dry before applying,true,false,
R2FF0W0LVXK0SR," Doesn't seem authentic",Jilian King,https://www.amazon.com/gp/profile/amzn1.account.AHJ7OAK4BZWI4DPBJ5DPAN4WSG6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 24, 2019",This product is closer to yellow as oppose to clear in colour. It has a funny smell... greasier than ever... Should've suck with target... this seem fake.,true,false,
R2IKOVSG5PVPY0," Five Stars",Luis Carlos Ramírez,https://www.amazon.com/gp/profile/amzn1.account.AFQCQG3MQT7HSNBR3IZ2TYHMILGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 23, 2018",nice product,true,false,
R23UUNLDT7WAXT," Works great though, no problems with rashes since I switched ...",Mika M.,https://www.amazon.com/gp/profile/amzn1.account.AF55O7LATGKZ5LFWBCUHSGMYNZJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 9, 2016","This is a really big tub, even with twins I can't finish one in a month. Works great though, no problems with rashes since I switched to this.",true,false,
R133SO4WB38CZA," Great product",Ke Wak.,https://www.amazon.com/gp/profile/amzn1.account.AEFMHJFMTTGVYMANYC4BTTZDI5DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 30, 2020",Great product,true,false,
R2C9XUHNV73YN8," Great product!",mot123,https://www.amazon.com/gp/profile/amzn1.account.AHFS4W52I7SFJOL6KL6KISE7FKTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 10, 2016",A friend recommended this product for dry skin. I believe it will cure anything. It's a great product and reasonably priced through Amazon.,true,false,
R1UOGEYTOU4A9M," I ordered this on accident but it works pretty well on diaper rash",Erica L. Jackson,https://www.amazon.com/gp/profile/amzn1.account.AEX5J7MG6BIUDJZW5HLYITXE6RXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"March 12, 2016","I ordered this on accident but it works pretty well on diaper rash. My son has eczema so I have to be careful which products I use, this is a good one.",true,false,
RRT9NH0UHV9U9," Five Stars",Sydonna A. Pettus,https://www.amazon.com/gp/profile/amzn1.account.AHSXX4P54PVFT2DEXXHSNBAGXBKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 20, 2017",My grandbaby has severe eczema and this product really helps.,true,false,
R11E7X87E7DIOK," Good",Liz,https://www.amazon.com/gp/profile/amzn1.account.AFK6U6ZUJV4ISANACKKKQSCA5HZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 15, 2021",Good for babies sensitive skin,true,false,
R307WSPJPNY946," great cream",Heiddy Martin,https://www.amazon.com/gp/profile/amzn1.account.AGMQIFHS2CQZZ3IS4R7PF7XJZJ5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 10, 2014",very good cream. I used it in my 2 kids and even myself for any skin rash and even as a preventive diaper rash for the kids. For a while was the only cream that did it for my baby girl when she was first born,true,false,
R1KD24X45WL2O2," Five Stars",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEY7G36LAOGEPUMNVR5QJJDUUQDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 27, 2017","This stuff is like magic! Great for any skin issue, from raw, red, diaper rash, cut, ANYTHING.",true,false,
R2KAAZER6X9C6Q," My most recommended product!",Happy Mom,https://www.amazon.com/gp/profile/amzn1.account.AGDNJPBB2FXNIPBKPC5GQEEGKP3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 21, 2016","My daughter has severely dry skin and eczema. The pediatrician recommended Aquaphor and it works like a miracle, especially in winter when her poor little feet get so bad. Then, I recently had a facial treatment that left a little damage to my skin. When I called the spa to complain, they offered me a product they swore would quickly repair the issue. It is a high-end spa and I expected a high-end, expensive serum. Imagine my surprise when they gave me a small tube of Aquaphor. Yes, it worked. I now buy these big tubs of this miracle product for the house, as well as the smaller tubes for our purses and backpacks. There is even a version now with sunscreen specifically for lips. Yes, we use that as well when we're outdoors. Aquaphor is my most recommended product!",true,false,
R4DDAPES5T5S4," Works well for sensitive skins",Niyi247,https://www.amazon.com/gp/profile/amzn1.account.AG46YTGRZKYQEEJBH3QAOMA6NHOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 12, 2020","Of the various products we tried for a unique type of sensitive skin, only aquaphor worked",true,false,
R1022ZMZMQTR9D," Best cream for baby",Dhru,https://www.amazon.com/gp/profile/amzn1.account.AGDNKNSIOC6P2R76IOUBBR3OOUZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 28, 2020",I like this product. Really helps for my baby’s skin. I highly recommend.,true,false,
R2FWYAJLZOY5QO," Five Stars",Carole McKenney,https://www.amazon.com/gp/profile/amzn1.account.AHLBFGJKZJ4GJI3AWAJJ2XWFPFXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 28, 2017",Great product. Works really well...,true,false,
R2UO7D4Q9AVHH4," Excellent",Gislain Lukombo,https://www.amazon.com/gp/profile/amzn1.account.AEOURGVA7NXTBDZCV5O2BINXWMHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 19, 2018",Great,true,false,
R1V2V15QJBEBW7," Love it",MzJenn,https://www.amazon.com/gp/profile/amzn1.account.AG7U53DZH6GMYLK5LX2XZB6YG6RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 1, 2019",I use it on my toddler and infant. It is truly a diaper rash eliminator and great for moisturizing skin as well.,true,false,
R1O0YINTF4XVN8," Of course 5 stars",Md zahadul,https://www.amazon.com/gp/profile/amzn1.account.AFQTUOFEZBBINAW4QQA2HTPH6WFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 12, 2020",It’s really good. I’m using this from 2012 for my elder son until he turned 3 years old. Now using for my little one . He is 4 month old.this is really a good one,true,false,
R1SVDO6S7W3TF5," Great for my newborn",Madelynn Nelson,https://www.amazon.com/gp/profile/amzn1.account.AH7NFVDWA74KQIFPCDCMCECEO5AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 20, 2020",Helped a lot with chapped lips and face and dry scalp,true,false,
R2R8OI7Q8UW2HH," Perfectly return moisture and smooths baby skin!",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFFTMZTZ2RP2AM4NDWH72UGQVTLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 1, 2019","Friends asks me how our kids skin is so smooth. I told them we apply this product every time they take a both and while changing diaper.
Honestly I recommend this product for kids!!",true,false,
R28XYF4JWC581W," Good stuff",Abhishek Singh,https://www.amazon.com/gp/profile/amzn1.account.AFKF5PHN7HRATLYTAQWWBGCZPZNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 8, 2018",Works,true,false,
R3KXDF3HRQ4U63," Baby face hydration",Tamara Dombrowski,https://www.amazon.com/gp/profile/amzn1.account.AEIQ2ZBMED5TZJUAUMHBFF3FXPGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 26, 2020",Works great for my babies chapped cheeks this dry winter!,true,false,
R76GNAUMV6DVM," Five Stars",taniqua saunders,https://www.amazon.com/gp/profile/amzn1.account.AE7CIMK2XT6TH6MKD7EJYMSAAOEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 24, 2017",this is a good product and even better price last a long time,true,false,
R28ARTRNIX853A," Works great",Jackie Cabrera,https://www.amazon.com/gp/profile/amzn1.account.AF5IKWRMRLZRQKRHWGSQ4UC6KVOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 18, 2019",Love this product!,true,false,
R1O9QSTJ0H7WRS," Aquaphor is the best!",Carol C.,https://www.amazon.com/gp/profile/amzn1.account.AGEWZ67KEFXAEC6EQJ46FMLTZRIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 23, 2017",Aquaphor is the best when it comes to soothing barrier gels.,true,false,
R1I1ID72IJ3VMW," BE WARE!!!",Rio G,https://www.amazon.com/gp/profile/amzn1.account.AHIJJGE2MEXS7A6XR4AQGAOWTKSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 25, 2019",I specifically ordered Aquaphor baby and got regular adult Aquaphor in the mail. I almost put this on my 19 month old baby!!! TERRIBLE!!!!!!!,true,false,
R2UBCFOSIOY3AS," Takes good care of chapped skin too",Cristina Marcantonio,https://www.amazon.com/gp/profile/amzn1.account.AGMIBZPFXKWDQ4TTXUYKIVUZ3C5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 23, 2015","grrrreat stuff. I use it everyday for baby's butt and I still have some left and my baby is now 7 months! Takes good care of chapped skin too, I use it for my lips as well.",true,false,
R3BDUYJ5D4IQYR," Magical ointment",G D,https://www.amazon.com/gp/profile/amzn1.account.AHFA3IHMX5NQCOAZ6Y4SMRE5TNEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 15, 2018",Perfect for any kind of rashes ... keeps skin moist and smooth... and it works for adult too,true,false,
R4DNVUA18FCEH," Good price",Erika Negrette,https://www.amazon.com/gp/profile/amzn1.account.AGACOV3AILYX7DO43HDRHFYLMD4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 28, 2018",The best product ever for my baby,true,false,
R2R66BAVFQRDAV," This stuff is stick and thick",JoninOC,https://www.amazon.com/gp/profile/amzn1.account.AEQD5RPK3XAML4REVH3RYD4GI5EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"February 19, 2014","This seems to moisturize my skin pretty well. Is the consistency of petroleum jelly. Works so I like it. Don't like the sticky part, hard to wash off. But I'll put up with that for my skins sake.",true,false,
R2QJVGUNIW0W5A," Five Stars",Maria M.,https://www.amazon.com/gp/profile/amzn1.account.AFMW5C5FFJVGDL6TBKUDA7EUHAQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 13, 2018",Miracle cure for diaper rash.,true,false,
R113UFV32QI9D0," Recommended by pediatrician",Chelsea,https://www.amazon.com/gp/profile/amzn1.account.AE3MSQATLHNP36JAL4MFSYT55Q2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 23, 2019",This is recommended by the pediatrician. It is very helpful to alleviate eczema.,true,false,
R3VY6NXKBL3YYX," Highly recommend, especially if your baby has sensitive skin",Amanda Klousnitzer,https://www.amazon.com/gp/profile/amzn1.account.AHLBONYAY4WYF3S324DUKDU6I6RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 7, 2018","We tried many different diaper rash preventative and treatment creams, and this is the ONLY product that worked 100% of the time, every time. Highly recommend, especially if your baby has sensitive skin.",true,false,
R3W2WMA0WMZ1BJ," Great buy",Real Picky,https://www.amazon.com/gp/profile/amzn1.account.AH25SPVVBV5GEWR3US7J5KJLI4WQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 8, 2017","Works great, kids love it. Would recommend buying",true,false,
R2S61AZ4XF9OH3," Thumbs up",nerd4music,https://www.amazon.com/gp/profile/amzn1.account.AFVH72TYJ3F7AYIGLZAN5GYCZDKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 29, 2019",No scent but works wonders. For the price you pay it’s amazing.,true,false,
R3Q0KQKGTN8G27," Must have!",Kevin L,https://www.amazon.com/gp/profile/amzn1.account.AEFPKIBYRNMIDAUYCITITPPITJCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 7, 2019","I’ve been using this since my kid was born. He has eczema, It helps him a lot. Thanks a lot!",true,false,
R34Q667ZZ8H1WP," Works great",JB,https://www.amazon.com/gp/profile/amzn1.account.AH72AHGZ7HPGRKPICVWLM3CVWM3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"February 15, 2020",Easy clean up no mess,true,false,
RHQ8RVB9EOTEN," Awesome for dry skin and to prevent diaper rash",22Street,https://www.amazon.com/gp/profile/amzn1.account.AGDACKUKRMBYKTT2ZCQ57ZCEATNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 28, 2014",My daughter has very dry skin. This is the only thing that has helped. I put it all over her body once a day and use it on her bum at every diaper change. So far we've had no diaper rashes.,true,false,
R4IAVUI8ODVKB," One Star",P.Perez,https://www.amazon.com/gp/profile/amzn1.account.AG6S7NEJWMGVYBDZ4CT3NH6LKWXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 20, 2018",No help at all. Vaseline is better,true,false,
R3RUPI1FUAGEUP," Tub condition",Jessica,https://www.amazon.com/gp/profile/amzn1.account.AHHYTRYADKX3UVWGNRGN6EK6R54Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"February 25, 2020",The tub was cracked when I received them,true,false,
R3VQW1CRWYPTGK," Miracle ointment!!!",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEFPGS42W7UKLXYXSAAECXMJNG6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 8, 2020",We use it for everything! It works! Rash is gone in 2 days!!,true,false,
RFDPFLR31MZ32," The best!",JOEGI MATHEW,https://www.amazon.com/gp/profile/amzn1.account.AFAVZRRD4C3UXQIEL7X62RV7AEUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 21, 2019",This is my absolute fav for my healing wounds!,true,false,
R3B2V2ZHNYZ8TX," Great for adults too",Verlona Tate,https://www.amazon.com/gp/profile/amzn1.account.AFGHYYZBXAX3EW2SITS53IDPQ5DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 10, 2017",Works great! I use it for adult chafing. Clears it up,true,false,
R1QQDE48FQK2WY," Good product",Letitia,https://www.amazon.com/gp/profile/amzn1.account.AFFXRA2ZNBODAJOCT3CDCNZKFBQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"December 16, 2018",Seams to work well on baby’s dry/cracked/peeling skin. Works great on my skin as well! Reminds me of petroleum jelly/Vaseline,true,false,
R2FHV1AFBNUVXY," Great for cradle cap on baby",Rachel W,https://www.amazon.com/gp/profile/amzn1.account.AHIDXGIKLGIKOGPLO4ZLAH74RTZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 31, 2021",Amazing for cradle cap,true,false,
R1MTYHTHQIDAQF," Good to use for babies, face too",bhav,https://www.amazon.com/gp/profile/amzn1.account.AE2PVA6SCL377PLGAUVLZDI73GTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 15, 2019","For babies dry skin, Eczema its healing very fast.",true,false,
R1CDMB0HBK7CZD," Five Stars",Erica Pekins,https://www.amazon.com/gp/profile/amzn1.account.AGTO23FLRP3TLI2NMCP66FMGSCPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 6, 2017",Magic ointment! We use it for everything.,true,false,
R6R057LABS9GT," Also works great on dry skin",SH,https://www.amazon.com/gp/profile/amzn1.account.AHPSQ4Z6ETUZQPI4MKDMJCCZPTBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 26, 2015","I use this on my daughter during almost every diaper change. It prevents diaper rash! Also works great on dry skin. Kind of greasy feeling, but works wonders.",true,false,
R27FQQU9UEC7Z5," It works for us",TeyaXAJ,https://www.amazon.com/gp/profile/amzn1.account.AHITKF5TCQJTOSLCSGK33VRMR3LA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 4, 2014","My toddler has eczema, Aquaphor is the only product that we put on him everyday. Mixed with his prescribed creams, it prevents his skin to dry out and thus avoid itching. Very happy with Aquaphor.",true,false,
R2T60LFI3E6SET," Use it for cracking skin on my hands, put ...",LEF,https://www.amazon.com/gp/profile/amzn1.account.AEGO5QOQFAJSLDHEJ6SHOAEMXZQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 28, 2016","Use it for cracking skin on my hands, put it on at night with gloves and it seems to be doing the trick.",true,false,
R37MXLZF37FXNU," Five Stars",Monika S.,https://www.amazon.com/gp/profile/amzn1.account.AEFC2NGK3VZ5ZEYC4GJUEJXR57ZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 31, 2018",My daughter has eczema and this is very helpful.,true,false,
R2TYV8OT876KVY," See a difference in hours",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFTOIINJMAGQBNF6TF4B4IDDXNZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 22, 2018","Seriously saw a difference in hours. I’d use this on my son’s diaper rash, any redness my daughter was experiencing, as chapstick, on dry/cracked feet, and on the back of our hands during winter. It can do it all!!",true,false,
RPAIOA8J7IHKU," Aquaphor ointment.",Shorian,https://www.amazon.com/gp/profile/amzn1.account.AE55QDVNWHFOXSQ4I7MNRDO5FWLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"April 29, 2017",I've been using Aquaphor for some time. It works as advertised. Good product,true,false,
R2KIG6CU8W10QC," Damaged",casey,https://www.amazon.com/gp/profile/amzn1.account.AG3V6WYTNH6XPITGD5SQCZ4LPWBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"January 13, 2021",Well the products looks different with the one that I purchase from target. And it’s Damaged,true,false,https://images-na.ssl-images-amazon.com/images/I/61URHT+bZpL.jpg
R1TPV29PRZA1XN," This is the only product out of all those anti-baby ...",Jamie,https://www.amazon.com/gp/profile/amzn1.account.AHP34M3T2EMIORN3ET7HZHPRARWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 19, 2016","This is the only product out of all those anti-baby rash creams. It lasts forever, economical. It makes my baby's bottom feel moisturized 24/7. I even use it as a lotion product for myself.",true,false,
R1WL4E5OBEBZ64," Five Stars",Amanda Squires,https://www.amazon.com/gp/profile/amzn1.account.AELVLYLOJS4ITFRXEN53F3YQGYKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 8, 2018",Love this so much for my son!,true,false,
R39Y36EIAASAAT," This stuff works for sensitive skin!",Jessica Collins,https://www.amazon.com/gp/profile/amzn1.account.AEGJXTG34REUZ2HI5S5H4RUUMXWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 12, 2020",This works wonders on my baby’s diaper rash!,true,false,
R1QIABHOELDELI," Doctor recommended!",Xu Xia Zhu,https://www.amazon.com/gp/profile/amzn1.account.AFDSLQRXRNAMXPZYQAQTE5QXDBRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 12, 2020",Doctor recommended!,true,false,
R211H8PA1Q3A6B," Great product",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGGPIPDYFFU6LEYRQID2J5Y4B4AQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 6, 2019",Our pediatrician recommended this to use on our newborn after his circumcision. It healed nicely. Also helps with diaper rash and chapped hands and lips.,true,false,
R2FB7G9YMZEK2Z," It's like Vaseline but lighter and creamier",Janay Wheeler,https://www.amazon.com/gp/profile/amzn1.account.AFZ2GCCFBDR4QO63TGQT2JOXRF7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 17, 2016",Works really well as a protective layer or barrier. I use it for my toddlers face. He kept getting a rash and this seemed to help keep it at bay. It's like Vaseline but lighter and creamier.,true,false,
R1ECJS0UG5VG2W," That make more bad",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFTPSWRM72YRC3PCTKFEEZAMJCTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"July 14, 2020",This not real fake products,true,false,
RMVT6PP6ZPL9R," Five Stars",K Maria,https://www.amazon.com/gp/profile/amzn1.account.AHHUSE6XRTM2O5ADPXDTWWKORMUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 1, 2018",One of the best things we've found for eczema.,true,false,
R22QB7XPKDIFE6," We love aquaphore",AMPS,https://www.amazon.com/gp/profile/amzn1.account.AGG5DUT2LSBRZQRWEIQEKG4TU44Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 16, 2014","I hate the way all diaper creams smell. This not only prevents and treats diaper rash, but you can use it for lots of other things with no smell! It also makes cleaning up after dirty diapers a breeze. It's all we use!",true,false,
