review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images
R2B7P4A1SX2GUT," Savior",Margaret Finnegan,https://www.amazon.com/gp/profile/amzn1.account.AHUD5AWZUV2G4AYUUONETLMIK3SQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 24, 2019","I don't know what BroadwayFan is referring to.. Disodium EDTA are not formaldehyde releasers. They function as cleansing agents and to counteract the adverse effects of hard tap water in many homes while ensuring the shelf life of products.

This product was definitely made for babies. I was looking for a product that would help my childs' eczema and this was the solution. There was zero reactions and my childs' eczema was relieved tremendously. I definitely recommend this product to everyone!",false,false,
R2TJ1UZNJYQE9Y," Contains formaldehyde releaser",BroadwayFan,https://www.amazon.com/gp/profile/amzn1.account.AHYIUUAJOVB7BCN7JIKDFAKJNOYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 15, 2019",Disodium EDTA - actually anything with EDTA attached to it - is a formaldehyde donor. Not good for those allergic.,false,false,
R2CU4CDE0ZHV0Y," best moisturizer we've tried",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFCIDKQQTQIMMQUZB25SU454543A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 28, 2019","I love having a product that I can use on all three of my grand kids from infant on up AND I use it on myself. It's pretty thick at first, but soaks into our skin nicely. I like that it's a pump so the older kids can do it themselves while I help the baby. I thought we would only use it in the winter, but we are loving it for summer too because the pool chlorine is harsh on their eczema prone skin.",false,false,
R264P2S9MS3VWZ," Did not work for me",Kat Wood,https://www.amazon.com/gp/profile/amzn1.account.AGXHTIFVGG5SHX56MKY5ZECD6ASA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"September 8, 2019","I thought it would help with Folliculitis, it did not. Just like all the other products I tried! I have a cabinet full...",false,false,
R342K89KABJKM1," perfect for baby & all ages",John,https://www.amazon.com/gp/profile/amzn1.account.AH3TQ2BYFJXTTKWO5AGK6F77PO4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 28, 2019","I love knowing this mild cleanser is safe for my 2, 4 & 6 yo. It works well & leaves their skin soft. Great for the baby who has eczema prone skin.",false,false,
R1QYUMZSW5BWOX," Pediatrician recommends",francine,https://www.amazon.com/gp/profile/amzn1.account.AHCEY2X6YPILE4VY63AAPBTLICHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 15, 2020","The product recommended by my pediatrician, at first, feels good, but it doesn't smell good",false,false,
RBUPEZ1UM2DS9," Gentle and effective",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFEW5JAAPH7Y3AOF4CBVON7W55DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 3, 2021",It’s a perfect product even for infants. Recommended by my niece (Doctor) for my grandson and it worked perfectly. He had real bad dry skin and baby acne and it got better in a few days he skin cleared up and so soft.,false,false,
R1Y4M5D4OQM60D," The Best Lotion",Joy Keezer,https://www.amazon.com/gp/profile/amzn1.account.AEPZUCUDSE2EAZR4AGEFL4ULPAKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 14, 2019",Lite & Soothing Lotion,false,false,
R3JW85Z844YWYH," Really works",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE57FWKRVMDC3ZGXHCTFPEB2BOLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 4, 2020",Great product for very dry skin,false,false,
RTSA5EG8362X2," This product is the only thing I will use on my children's skin",Nisey,https://www.amazon.com/gp/profile/amzn1.account.AH7LZHJC5GOM2BAAALFBT7HBCDSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 4, 2021",I have used this product on my last 3 babies. I refuse to use anything else on their skin. One of my babies had a very bad reaction to a very well known baby wash that had Lavender in it. My pediatrician told me to never bathe babies in this because it will trigger skin issues like eczema. She advised me to use vanicream baby wash along with the vanicream lite lotion. It was a God send. Cleared my daughter up in 2 weeks and I have never used anything else with any of my other children.,true,false,
R2Q9POS1J8J5WY," Perfect for our little one!",Kollin Escobar,https://www.amazon.com/gp/profile/amzn1.account.AGEBV7LLBLGVJ33GC6PZLBTLM4HA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 7, 2020",When our baby started to break out from Johnson’s baby wash we decided to give this a try. It worked wonders for our baby! We give our baby a shower every day and she doesn’t break out or rash up. It makes our babies skins soft and moisturized. We’ve already purchased 2 bottles and we don’t plan on stopping any time soon. I would recommend this for your little one if they have sensitive skin.,true,false,
R1ETI1KWK92O6X," Fantastic for eczema",S. Theobald,https://www.amazon.com/gp/profile/amzn1.account.AGJDH4SMWCOOTNY2UXKMXXRLZR7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 14, 2020","I've used several other baby soap brands that were supposed to be good for eczema, and they all dried out my son's skin or made him break out. This is the first one that not only didn't make it worse, but actively cleared up his outbreaks. This brand will be my go to from now on!!",true,false,
RUOJCPXDSGWPR," Works when all else fails",Brent B,https://www.amazon.com/gp/profile/amzn1.account.AG5ZUOCWOL5UVBXH46R5BNDEIGIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 6, 2020",I have to use this on my youngest son. His skin is so sensitive. I had tried everything but nothing else could leave his skin this clear. It might be a little pricey for a small amount but it’s worth every penny when you consider your child’s comfort.,true,false,
R38OOCMC9HBVRH," Pricey but works",Aymie T.,https://www.amazon.com/gp/profile/amzn1.account.AHFS3HKNT5OHQ5NYJU4U5GHMVUCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 17, 2019","We use this on our son who has eczema very badly. It seems to help and her likes being able to pump it himself. I'm just glad we only but it for him bc it's not cheap, I cant find it anywhere else and it doesn't come in a bigger size",true,false,
RH524H8732X77," Great soap not for eczema prone skin",Lee,https://www.amazon.com/gp/profile/amzn1.account.AGYB7DRL3YT5B57RQPB74B3IWKBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"January 31, 2020",Great soap for babies without sensitive skin. The scent is fragranced and not great for children with eczema,true,false,
R37FPY9VALLIUG," Eczema",Katherine Olson,https://www.amazon.com/gp/profile/amzn1.account.AGVFTIT6C5D7AHBIOZDGES4NT5JQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 26, 2019",My pediatric dermatologist recommended trying this for my baby with eczema it has helped so much! I haven’t had to use nearly as much medication on his skin. We use it with the lotion too.,true,false,
R12KD0S6H2R3X2," Go to cleanser",Zoila's Canvas,https://www.amazon.com/gp/profile/amzn1.account.AEE5OY6II2BCHZA4RB6TCDAWAWPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 13, 2019",Very moisturizing wash. Doesn’t lather up a lot because it doesn’t contain soaps. But it does lather a small amount. Cleanses well without drying my baby’s skin out.,true,false,
R359DSVZ95LFW," Great for eczema",Jenna Tassoni,https://www.amazon.com/gp/profile/amzn1.account.AFWUOOV43QSXYYLUU2SSRKQXWDRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 18, 2020",This has been great for hand soap for my 5 year old son who has eczema. It had really helped his hands not dry out so much!,true,false,
R7WCQVB685UN8," As advertised",Idontwantapublicname,https://www.amazon.com/gp/profile/amzn1.account.AHJKZHUOD5UVDVHI24TH3L5D6EMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 23, 2020",Perfect for my daughter's very sensitive skin,true,false,
RHIQP40RJYERC," Good quality",Robbie,https://www.amazon.com/gp/profile/amzn1.account.AGJECNUIVA3MVUG2DJLOOS4CANIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 10, 2019",Really good product for sensitive skin.,true,false,
R2PHJYZ1H0DO3P," Lovely",Show,https://www.amazon.com/gp/profile/amzn1.account.AEPX4JEU7JLN6KJSL7R34ASFCYEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"January 28, 2020",The effect of applying baby eczema is quite good. This is the third bottle I bought for my baby.,true,false,
R1X6FI8W3SJMVS," So far so good",Tudor,https://www.amazon.com/gp/profile/amzn1.account.AF55FAVLL7CVDRMMIIQJ5RHQMY5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 26, 2019",My wife said is good,true,false,
RCH5F8OFB9IBH," Love it!",Victoria C.,https://www.amazon.com/gp/profile/amzn1.account.AE4LXUNIQZM7LVIMRU2ZCOLDSWOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 24, 2020",Perfect for my grandson who has eczema!,true,false,
R1AA2ZILNEZJNY," Non irritating",Kiki,https://www.amazon.com/gp/profile/amzn1.account.AHER2GUDPANYLYLQ2VRND2CU76QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 11, 2020",Works well. No skin irritation.,true,false,
RP2GOT3LD9OAH," For super sensitive skin",m2morgstar,https://www.amazon.com/gp/profile/amzn1.account.AF4ZF2UIU5GIMJ4627V3DVYLBSKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 9, 2020",Only one I’ve found that doesn’t irritate my babies skin.,true,false,
R8ZS341EM0QQK," Good",AmazonCustomer,https://www.amazon.com/gp/profile/amzn1.account.AGFXHQM333Y66ERCNWDAOBCPC2CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 23, 2019",Nice,true,false,
R2Z5NM4NTLV584," Safe and gentle!",RP,https://www.amazon.com/gp/profile/amzn1.account.AFUXBVP63VUBELTNFBEZEPTUYWIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 3, 2020",Safe and gentle for my grandkids,true,false,
R13XEX1EJM1A25," Amazing",Jessi,https://www.amazon.com/gp/profile/amzn1.account.AFYQ2S2NXWALCOSXS2YFK6TP4J7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 13, 2019","Baby with eczema, this has been a godsend",true,false,
RIMIH46ZV7K9Y," Great for baby with excema",angielee,https://www.amazon.com/gp/profile/amzn1.account.AFXBP7M7ZDRFJX2RKM43CVMRHP6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 14, 2019",Worked great for my one year old with excema. Moisturizing without being greasy.,true,false,
RJBNMV3LI2KS4," I like it.",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHP74FD2GRSPK4FVBBJQWPSZ7LRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 12, 2019",Thank you for such awesome product!,true,false,
R30UMHG37CS6XG," Same as regular Vanicream cream and facial cleanser",kittyworld,https://www.amazon.com/gp/profile/amzn1.account.AGVXKFJIV357BUPW54XHUMGC3IIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 27, 2019","The baby formula must be an Amazon marketing special because they are sold exclusively on Amazon. The ingredients are exactly the same as the regular/adult versions. The baby moisturizing cream is the same as Vanicream cream and baby wash is the same as Vanicream facial wash. I have used the facial wash to wash eyes lid area for years so it's definitely tear-free. I have also used it in a pinch to wash my hair and body in the gym so it's definitely good enough as shampoo and bodywash. However the adult version of the facial cleanser is cheaper for the same size bottle. You are just paying extra for the written assurance that it's for babies. That said, the products are good and I have both and use them daily, hence the five star rating.",false,false,
R3P0NBC2NR5MG5," Simply the best for babies",M,https://www.amazon.com/gp/profile/amzn1.account.AEVUS2I2VO3GYEYIVFH56EDEJV7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 2, 2019","I trust Vanicream with my own sensitive skin, so it was only natural that I would look to their baby line for my son. Works as advertised, very happy with this brand in general!",false,false,
R2MANI1703PV11," Great for baby with Eczema",J.Tan,https://www.amazon.com/gp/profile/amzn1.account.AFTPWA53ZNQHEGF4XEDUPP4K5DUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 29, 2020","Edit: nth time to order. And this is the first time the lotion leaked out of the bottle with this new packaging.

My baby has eczema. We tried Mustela, Aveeno and other brands. This is the only brand that works for him. No dry flaky skin,no redness and itchyness ever since we started using this. This is our 3rd bottle for our 10month old.

One bottle lasts for 2 months.",true,false,"https://images-na.ssl-images-amazon.com/images/I/91LkRjRUcbL.jpg
https://images-na.ssl-images-amazon.com/images/I/91a0sHUOBcL.jpg
https://images-na.ssl-images-amazon.com/images/I/91gSSLeR3OL.jpg"
